"Adv Number","Property Address","Assessed Value","Face Amount","Winning Bid","Winning Bidder Name","Winning Premium","Winning Amount Due"
13006,"3964 PENHURST AVE",126500.00,1143.16,1143.16,City,,
13007,"4011 PENHURST AVE",70600.00,649.16,28500.00,141,52.00,701.16
13008,"4014 PENHURST AVE",196400.00,5591.54,141408.00,236,12569.00,18160.54
13009,"4102 PENHURST AVE",191800.00,5461.78,138096.00,236,12275.00,17736.78
13010,"4111 PENHURST AVE",166300.00,2854.70,2854.70,City,,
13011,"4121 PENHURST AVE",157200.00,828.07,94320.00,236,6288.00,7116.07
13012,"4505 PENHURST AVE",133133.00,3236.44,3236.44,City,,
13013,"4509 PENHURST AVE",67500.00,403.78,48600.00,236,4320.00,4723.78
13014,"4510 PENHURST AVE",128733.00,2936.06,2936.06,City,,
13016,"3708 PENNINGTON AVE",13000.00,37152.91,37152.91,City,,
13017,"3712 PENNINGTON AVE",30000.00,843.97,843.97,City,,
13018,"3724 PENNINGTON AVE",30000.00,1724.34,14100.00,462,420.00,2144.34
13019,"3818 PENNINGTON AVE",30000.00,1249.61,13088.00,404,217.00,1466.61
13020,"3916 PENNINGTON AVE",30000.00,897.80,9000.00,240,0.00,897.80
13021,"3918 PENNINGTON AVE",30000.00,800.98,800.98,City,,
13022,"3926 PENNINGTON AVE",13000.00,352.74,352.74,City,,
13023,"4015 PENNINGTON AVE",18000.00,422.86,5220.00,58,0.00,422.86
13024,"4022 PENNINGTON AVE",30000.00,897.80,14100.00,349,420.00,1317.80
13025,"4100 PENNINGTON AVE",257000.00,7144.19,75000.00,77,0.00,7144.19
13026,"4201 PENNINGTON AVE",442267.00,17501.74,17501.74,City,,
13027,"4220 PENNINGTON AVE",340833.00,8292.13,202407.00,67,13214.00,21506.13
13028,"4420-4428 PENNINGTON AVE",339400.00,18582.66,178505.00,77,8549.00,27131.66
13029,"4527 PENNINGTON AVE",30000.00,779.38,779.38,City,,
13031,"4725 PENNINGTON AVE",30000.00,3723.59,9000.00,77,0.00,3723.59
13032,"4825 PENNINGTON AVE",36000.00,959.14,959.14,City,,
13033,"4901 PENNINGTON AVE",110400.00,3699.93,58179.00,67,2803.00,6502.93
13036,"4920 PENNINGTON AVE",36000.00,1096.36,1096.36,City,,
13037,"5301 PENNINGTON AVE",16200.00,890.43,890.43,City,,
13038,"5305 PENNINGTON AVE",104600.00,2938.29,33318.94,300,0.00,2938.29
13039,"5724 PENNINGTON AVE",97500.00,1239.19,1239.19,City,,
13040,"0501 PENNSYLVANIA AVE",203800.00,1876.30,1876.30,City,,
13042,"1420-1430 PENNSYLVANIA AVE",591500.00,900.40,900.40,City,,
13044,"1512 PENNSYLVANIA AVE",1577200.00,2978.00,2978.00,City,,
13045,"1523 PENNSYLVANIA AVE",164100.00,640.34,640.34,City,,
13046,"1527 PENNSYLVANIA AVE",141800.00,1006.37,1006.37,City,,
13047,"1531 PENNSYLVANIA AVE",252800.00,6520.92,6520.92,City,,
13049,"1737 PENNSYLVANIA AVE",119800.00,430.61,430.61,City,,
13050,"1800-1802 PENNSYLVANIA AVE",163800.00,4456.61,4456.61,City,,
13051,"1807-1809 PENNSYLVANIA AVE",150100.00,1221.36,1221.36,City,,
13052,"1817 PENNSYLVANIA AVE",16500.00,14492.39,14492.39,City,,
13053,"1819 PENNSYLVANIA AVE",32000.00,7670.97,7670.97,City,,
13054,"1821 PENNSYLVANIA AVE",14400.00,699.34,699.34,City,,
13055,"1823 PENNSYLVANIA AVE",35000.00,911.48,911.48,City,,
13056,"1825 PENNSYLVANIA AVE",34300.00,893.37,893.37,City,,
13057,"1837 PENNSYLVANIA AVE",38100.00,1114.48,1114.48,City,,
13058,"1839 PENNSYLVANIA AVE",53200.00,429.95,429.95,City,,
13059,"2017 PENNSYLVANIA AVE",3000.00,984.12,984.12,City,,
13060,"2027 PENNSYLVANIA AVE",1000.00,10757.45,10757.45,City,,
13061,"2031 PENNSYLVANIA AVE",1000.00,250688.42,250688.42,City,,
13062,"2051 PENNSYLVANIA AVE",60000.00,1797.49,1797.49,City,,
13063,"2232 PENNSYLVANIA AVE",65100.00,657.86,657.86,City,,
13064,"2422 PENNSYLVANIA AVE",21000.00,19946.69,19946.69,City,,
13065,"2426 PENNSYLVANIA AVE",226100.00,3827.94,122094.00,240,6330.00,10157.94
13066,"2565 PENNSYLVANIA AVE",359100.00,105942.56,105942.56,City,,
13067,"2600-2608 PENNSYLVANIA AVE",230100.00,6255.92,6255.92,City,,
13068,"2611 PENNSYLVANIA AVE",2400.00,51249.61,51249.61,City,,
13069,"2613 PENNSYLVANIA AVE",2400.00,162010.01,162010.01,City,,
13070,"2615 PENNSYLVANIA AVE",2300.00,153721.03,153721.03,City,,
13071,"2700 PENNSYLVANIA AVE",36400.00,51117.66,51117.66,City,,
13072,"2701 PENNSYLVANIA AVE",8000.00,86005.61,86005.61,City,,
13073,"2705 PENNSYLVANIA AVE",52800.00,5803.09,20000.00,401,0.00,5803.09
13074,"2707 PENNSYLVANIA AVE",78400.00,995.69,995.69,City,,
13075,"2719 PENNSYLVANIA AVE",72900.00,25705.14,25705.14,City,,
13076,"2721 PENNSYLVANIA AVE",64000.00,9812.32,15000.00,77,0.00,9812.32
13077,"2729 PENNSYLVANIA AVE",61500.00,7885.09,7885.09,City,,
13078,"2730 PENNSYLVANIA AVE",21000.00,594.22,594.22,City,,
13079,"2734 PENNSYLVANIA AVE",77600.00,6474.39,22500.00,77,0.00,6474.39
13080,"2736 PENNSYLVANIA AVE",62400.00,700.38,700.38,City,,
13081,"2738-2740 PENNSYLVANIA AVE",133300.00,5216.10,5216.10,City,,
13082,"1519 PENROSE AVE",75000.00,1987.36,1987.36,City,,
13083,"1814 PENROSE AVE",37333.00,1030.24,1030.24,City,,
13084,"1815 PENROSE AVE",37333.00,1065.12,1065.12,City,,
13085,"1904 PENROSE AVE",25000.00,825.78,825.78,City,,
13086,"1905 PENROSE AVE",37333.00,943.48,943.48,City,,
13087,"1916 PENROSE AVE",37333.00,48790.23,48790.23,City,,
13088,"1917 PENROSE AVE",2000.00,38138.64,38138.64,City,,
13089,"1924 PENROSE AVE",37333.00,1613.31,1613.31,City,,
13090,"1940 PENROSE AVE",10700.00,393.14,3500.00,288,0.00,393.14
13091,"1942 PENROSE AVE",25000.00,737.58,737.58,City,,
13092,"2013 PENROSE AVE",29000.00,774.56,774.56,City,,
13093,"2015 PENROSE AVE",6333.00,547.36,6388.00,404,770.00,1317.36
13096,"2118 PENROSE AVE",29000.00,846.97,846.97,City,,
13097,"2129 PENROSE AVE",29000.00,500.36,500.36,City,,
13098,"2132 PENROSE AVE",29000.00,1414.98,1414.98,City,,
13099,"2206 PENROSE AVE",37333.00,1145.88,1145.88,City,,
13100,"2207 PENROSE AVE",37333.00,468.08,468.08,City,,
13101,"2208 PENROSE AVE",37333.00,875.25,875.25,City,,
13103,"2230 PENROSE AVE",37333.00,1168.04,1168.04,City,,
13104,"1346 PENTRIDGE ROAD",114000.00,5989.03,81500.03,541,7180.00,13169.03
13105,"1351 PENTRIDGE ROAD",111667.00,2954.10,2954.10,City,,
13106,"1353 PENTRIDGE ROAD",111667.00,2649.43,2649.43,City,,
13107,"1354 PENTRIDGE ROAD",119900.00,3288.41,3288.41,City,,
13108,"1317 PENTWOOD ROAD",116767.00,2790.84,2790.84,City,,
13109,"1324 PENTWOOD ROAD",111267.00,1465.73,1465.73,City,,
13110,"1350 PENTWOOD ROAD",118700.00,2808.43,2808.43,City,,
13111,"1359 PENTWOOD ROAD",115700.00,2888.32,2888.32,City,,
13112,"1532 PENTWOOD ROAD",117400.00,2769.09,2769.09,City,,
13113,"1641 PENTWOOD ROAD",116567.00,2636.49,2636.49,City,,
13114,"1901 PERLMAN PL",1000.00,79815.50,79815.50,City,,
13115,"1905 PERLMAN PL",1000.00,18878.93,18878.93,City,,
13116,"1906 PERLMAN PL",3000.00,58424.82,58424.82,City,,
13117,"1926 PERLMAN PL",1000.00,11716.76,11716.76,City,,
13118,"1937 PERLMAN PL",1000.00,6344.57,6344.57,City,,
13119,"3105 PHELPS LANE",70100.00,2344.37,2344.37,City,,
13120,"3117 PHELPS LANE",66800.00,1935.78,32064.00,462,1068.00,3003.78
13121,"3119 PHELPS LANE",62200.00,1737.45,1737.45,City,,
13122,"3203 PHELPS LANE",55300.00,1298.86,1298.86,City,,
13123,"3204 PHELPS LANE",63900.00,1389.98,1389.98,City,,
13124,"3233 PHELPS LANE",81500.00,1883.90,1883.90,City,,
13125,"3015 PIEDMONT AVE",106400.00,1413.27,1413.27,City,,
13126,"3037 PIEDMONT AVE",80000.00,2119.22,2119.22,City,,
13127,"3100 PIEDMONT AVE",108400.00,1038.71,1038.71,City,,
13128,"3120 PIEDMONT AVE",104100.00,2759.04,2759.04,City,,
13129,"3200 PIEDMONT AVE",135500.00,40695.89,40695.89,City,,
13131,"3204 PIEDMONT AVE",30000.00,800.98,800.98,City,,
13132,"3205 PIEDMONT AVE",121000.00,3368.94,3368.94,City,,
13133,"3206 PIEDMONT AVE",30000.00,800.98,800.98,City,,
13134,"3213 PIEDMONT AVE",120600.00,142334.61,142334.61,City,,
13135,"3343 PIEDMONT AVE",115600.00,3369.00,3369.00,City,,
13136,"3403 PIEDMONT AVE",123700.00,2993.60,2993.60,City,,
13137,"3411 PIEDMONT AVE",34500.00,518318.89,518318.89,City,,
13138,"3426 PIEDMONT AVE",108600.00,2204.82,63814.30,240,4074.00,6278.82
13139,"3429 PIEDMONT AVE",65000.00,1935.52,1935.52,City,,
13140,"3439 PIEDMONT AVE",120400.00,490.50,60000.00,435,2368.00,2858.50
13141,"0023 PIERSIDE DR UNIT 205",158700.00,2096.74,2096.74,City,,
13142,"0023 PIERSIDE DR UNIT 206",166700.00,4753.82,127249.30,462,12113.00,16866.82
13143,"0023 PIERSIDE DR UNIT 314",165600.00,1903.89,1903.89,City,,
13144,"0100 PILGRIM LANDING",374500.00,873.27,873.27,City,,
13145,"5503 PILGRIM ROAD",177033.00,1494.82,1494.82,City,,
13146,"6217 PILGRIM ROAD",116767.00,788.26,788.26,City,,
13148,"4211 PIMLICO ROAD",30000.00,897.80,15288.00,404,657.00,1554.80
13149,"4250 PIMLICO ROAD",19000.00,587.40,10288.00,404,537.00,1124.40
13150,"4252 PIMLICO ROAD",19000.00,510.90,510.90,City,,
13151,"4308 PIMLICO ROAD",19000.00,4352.20,4352.20,City,,
13152,"4330 PIMLICO ROAD",2342700.00,1001.25,1001.25,City,,
13153,"4411 PIMLICO ROAD",30000.00,1000.15,1000.15,City,,
13154,"4413 PIMLICO ROAD",30000.00,530.97,530.97,City,,
13155,"4513 PIMLICO ROAD",16333.00,350.74,350.74,City,,
13156,"4525 PIMLICO ROAD",30000.00,704.63,14400.00,462,480.00,1184.63
13157,"4530 PIMLICO ROAD",31700.00,945.72,15216.00,462,507.00,1452.72
13158,"4534 PIMLICO ROAD",31700.00,845.78,845.78,City,,
13159,"4538 PIMLICO ROAD",20000.00,566.39,566.39,City,,
13161,"4543 PIMLICO ROAD",30000.00,800.98,800.98,City,,
13162,"4544 PIMLICO ROAD",31700.00,1491.11,1491.11,City,,
13163,"4604 PIMLICO ROAD",20000.00,537.26,537.26,City,,
13164,"4608 PIMLICO ROAD",31700.00,945.72,15216.00,462,507.00,1452.72
13165,"4624 PIMLICO ROAD",20000.00,837.26,837.26,City,,
13169,"4668 PIMLICO ROAD",23700.00,50308.14,50308.14,City,,
13170,"4820 PIMLICO ROAD",20000.00,32879.59,32879.59,City,,
13171,"4824 PIMLICO ROAD",20000.00,932.04,932.04,City,,
13172,"4836 PIMLICO ROAD",31700.00,845.78,845.78,City,,
13173,"5002 PIMLICO ROAD",36000.00,886.84,886.84,City,,
13174,"5019 PIMLICO ROAD",86367.00,1850.84,15000.00,462,0.00,1850.84
13175,"5107 PIMLICO ROAD",82067.00,962.22,962.22,City,,
13177,"5725 PIMLICO ROAD",199433.00,2381.79,2381.79,City,,
13178,"5914 PIMLICO ROAD",317533.00,7503.66,7503.66,City,,
13179,"1039 PINE HEIGHTS AVE",115000.00,1100.39,1100.39,City,,
13180,"1105 PINE HEIGHTS AVE",116800.00,3089.40,3089.40,City,,
13181,"2919 PINEWOOD AVE",233133.00,1581.37,1581.37,City,,
13182,"3028 PINEWOOD AVE",223600.00,4888.13,4888.13,City,,
13183,"3900 PINKNEY ROAD",152800.00,3670.24,3670.24,City,,
13184,"4016 PINKNEY ROAD",231833.00,895.12,895.12,City,,
13185,"4105-4107 PINKNEY ROAD",208633.00,4525.18,4525.18,City,,
13186,"5512 PIONEER DR",105733.00,2625.14,2625.14,City,,
13187,"5514 PIONEER DR",97167.00,2372.40,2372.40,City,,
13188,"5650 PIONEER DR",97700.00,2152.31,66436.00,236,5471.00,7623.31
13189,"6227 PIONEER DR",114333.00,1650.34,1650.34,City,,
13190,"6233 PIONEER DR",113800.00,2659.39,2659.39,City,,
13191,"0627 PITCHER ST",25000.00,737.58,737.58,City,,
13192,"0635 PITCHER ST",3000.00,36389.43,36389.43,City,,
13193,"0648 PITCHER ST",1000.00,49201.48,49201.48,City,,
13194,"0654 PITCHER ST",25000.00,1077.12,1077.12,City,,
13195,"0407 PITMAN PL",30000.00,1164.76,1164.76,City,,
13196,"0411 PITMAN PL",30000.00,1027.83,1027.83,City,,
13197,"0449 PITMAN PL",30000.00,843.97,843.97,City,,
13198,"0456 PITMAN PL",5000.00,316.80,316.80,City,,
13199,"4301 PLAINFIELD AVE",98000.00,2322.84,2322.84,City,,
13200,"4308 PLAINFIELD AVE",97900.00,2813.14,78027.40,462,7773.00,10586.14
13201,"5202 PLAINFIELD AVE",116200.00,1253.68,1253.68,City,,
13203,"5404 PLAINFIELD AVE",142667.00,4075.84,120608.19,459,12708.00,16783.84
13204,"5909 PLAINFIELD AVE",104600.00,2707.77,67990.00,236,5230.00,7937.77
13205,"5913 PLAINFIELD AVE",100867.00,2404.73,2404.73,City,,
13206,"5917 PLAINFIELD AVE",85800.00,2272.12,2272.12,City,,
13207,"3506 PLATEAU AVE",139400.00,1443.40,1443.40,City,,
13208,"3421 PLEASANT PL",121500.00,2923.41,2923.41,City,,
13209,"3813 PLEASANT PL",135100.00,3862.36,87815.00,236,6755.00,10617.36
13211,"1603 PLUM ST",178833.00,1291.46,85000.00,516,2693.00,3984.46
13212,"1610 PLUM ST",30000.00,704.63,13100.00,349,220.00,924.63
13213,"1622 PLUM ST",13000.00,759.84,4550.00,58,0.00,759.84
13214,"5819 PLUMER AVE",131733.00,3767.50,88195.00,67,7100.00,10867.50
13216,"6004 PLUMER AVE",151833.00,3879.55,3879.55,City,,
13217,"5002 PLYMOUTH ROAD",105233.00,1366.09,1366.09,City,,
13218,"5005 PLYMOUTH ROAD",107767.00,3001.74,3001.74,City,,
13219,"5011 PLYMOUTH ROAD",105233.00,3019.90,78290.92,462,7239.00,10258.90
13220,"5027 PLYMOUTH ROAD",112233.00,2663.62,2663.62,City,,
13221,"5029 PLYMOUTH ROAD",155233.00,4022.46,100901.00,236,7761.00,11783.46
13222,"5317 PLYMOUTH ROAD",184700.00,4019.35,119992.38,462,9222.00,13241.35
13223,"6205 PLYMOUTH ROAD",118000.00,7121.44,74957.00,67,5551.00,12672.44
13224,"6206 PLYMOUTH ROAD",107133.00,2458.76,2458.76,City,,
13225,"6207 PLYMOUTH ROAD",104267.00,2529.65,2529.65,City,,
13226,"4903 POE AVE",95967.00,925.67,925.67,City,,
13227,"4911 POE AVE",107300.00,1350.39,56366.00,562,2689.00,4039.39
13228,"0615 PONCA ST",119800.00,3168.48,3168.48,City,,
13229,"0621 PONCA ST",114600.00,3031.36,3031.36,City,,
13230,"0606 PONTE VILLAS NORTH UNIT 171",861833.00,21272.57,21272.57,City,,
13231,"0618 PONTE VILLAS NORTH UNIT 165",1027200.00,25312.59,644555.00,349,46735.00,72047.59
13232,"0650 PONTE VILLAS SOUTH UNIT 137",1269067.00,557.51,557.51,City,,
13233,"0100 PONTIAC AVE",40000.00,943.88,943.88,City,,
13234,"0408 PONTIAC AVE",50100.00,1224.96,1224.96,City,,
13235,"0530 PONTIAC AVE",50100.00,1330.90,1330.90,City,,
13236,"0611 PONTIAC AVE",50100.00,1346.08,1346.08,City,,
13237,"0714 PONTIAC AVE",40000.00,1179.80,20888.00,404,977.00,2156.80
13238,"0724 PONTIAC AVE",50100.00,1464.76,20888.00,404,169.00,1633.76
13239,"0833 PONTIAC AVE",38900.00,1148.84,18672.00,462,622.00,1770.84
13240,"0841 PONTIAC AVE",47900.00,1285.08,1285.08,City,,
13241,"1620 POPLAND ST",30000.00,897.80,12100.00,349,20.00,917.80
13242,"0402 POPLAR GROVE ST",37333.00,875.25,875.25,City,,
13243,"0403 POPLAR GROVE ST",37333.00,994.32,994.32,City,,
13244,"0405 POPLAR GROVE ST",37333.00,817.07,817.07,City,,
13245,"0407 POPLAR GROVE ST",37333.00,1114.66,16888.00,404,390.00,1504.66
13246,"0410 POPLAR GROVE ST",1000.00,100746.17,100746.17,City,,
13247,"0505 POPLAR GROVE ST",48067.00,1161.13,1161.13,City,,
13248,"0507 POPLAR GROVE ST",47867.00,1401.76,19300.00,349,30.00,1431.76
13249,"0520 POPLAR GROVE ST",50100.00,1551.67,1551.67,City,,
13252,"0612 POPLAR GROVE ST",5667.00,17105.71,17105.71,City,,
13253,"0622 POPLAR GROVE ST",1000.00,111580.01,111580.01,City,,
13254,"0705-709 POPLAR GROVE ST",86300.00,3386.80,41424.00,240,1380.00,4766.80
13255,"0717 POPLAR GROVE ST",4500.00,22257.49,22257.49,City,,
13256,"0923 POPLAR GROVE ST",17000.00,531.00,8888.00,404,417.00,948.00
13258,"1010 POPLAR GROVE ST",29000.00,1374.56,1374.56,City,,
13259,"1021 POPLAR GROVE ST",30000.00,704.63,14100.00,240,420.00,1124.63
13260,"1112 POPLAR GROVE ST",17000.00,177196.02,177196.02,City,,
13261,"1125 POPLAR GROVE ST",3000.00,315660.07,315660.07,City,,
13262,"1137 POPLAR GROVE ST",30000.00,897.80,14400.00,288,480.00,1377.80
13263,"1223 POPLAR GROVE ST",30000.00,897.80,14400.00,462,480.00,1377.80
13264,"1311 POPLAR GROVE ST",5000.00,262475.73,262475.73,City,,
13265,"1314 POPLAR GROVE ST",17000.00,7459.47,7459.47,City,,
13266,"1316 POPLAR GROVE ST",29000.00,681.14,6599.00,295,0.00,681.14
13267,"1320 POPLAR GROVE ST",17000.00,464.77,464.77,City,,
13268,"1345-1347 POPLAR GROVE ST",43633.00,366.50,20888.00,404,686.00,1052.50
13269,"1405 POPLAR GROVE ST",30000.00,800.98,800.98,City,,
13270,"1413 POPLAR GROVE ST",30000.00,800.98,800.98,City,,
13271,"1520 POPLAR GROVE ST",10200.00,9557.50,9557.50,City,,
13272,"1531 POPLAR GROVE ST",5000.00,22332.46,22332.46,City,,
13273,"1532 POPLAR GROVE ST",25000.00,587.19,587.19,City,,
13274,"1543 POPLAR GROVE ST",30000.00,800.98,800.98,City,,
13275,"1610 POPLAR GROVE ST",15000.00,826.57,826.57,City,,
13276,"1620 POPLAR GROVE ST",15000.00,317.37,8088.00,404,417.00,734.37
13277,"1627 POPLAR GROVE ST",36000.00,847.12,847.12,City,,
13278,"1649 POPLAR GROVE ST",36000.00,1083.59,18888.00,404,897.00,1980.59
13279,"1704 POPLAR GROVE ST",15000.00,1138.45,1138.45,City,,
13280,"1706 POPLAR GROVE ST",15000.00,5005.73,5005.73,City,,
13281,"1709 POPLAR GROVE ST",36000.00,1067.00,15088.00,404,137.00,1204.00
13282,"1713 POPLAR GROVE ST",19000.00,529.50,529.50,City,,
13283,"1715 POPLAR GROVE ST",19000.00,529.50,529.50,City,,
13284,"1722 POPLAR GROVE ST",15000.00,654.89,654.89,City,,
13285,"1727 POPLAR GROVE ST",19000.00,21589.81,21589.81,City,,
13286,"1729 POPLAR GROVE ST",19000.00,929.04,1500.00,230,0.00,929.04
13287,"1800 POPLAR GROVE ST",30000.00,800.98,800.98,City,,
13288,"1807 POPLAR GROVE ST",19000.00,9936.67,9936.67,City,,
13289,"1808 POPLAR GROVE ST",3000.00,3210.08,3210.08,City,,
13290,"2103 POPLAR GROVE ST",45000.00,1543.14,1543.14,City,,
13291,"2207 POPLAR GROVE ST",86900.00,11700.68,11700.68,City,,
13293,"2225 POPLAR GROVE ST",75200.00,879.41,879.41,City,,
13294,"1012 POPLAR HILL ROAD",441533.00,5327.13,5327.13,City,,
13296,"2905 POPLAR TERR",29600.00,790.40,790.40,City,,
13297,"3002 POPLAR TERR",100900.00,2670.18,2670.18,City,,
13298,"3015 POPLAR TERR",67800.00,1963.98,32544.00,288,1084.00,3047.98
13299,"3016 POPLAR TERR",81000.00,45574.03,45574.03,City,,
13300,"3021 POPLAR TERR",67500.00,1789.66,1789.66,City,,
13301,"3030 POPLAR TERR",80000.00,1899.61,1899.61,City,,
13303,"0006 S POPPLETON ST",145300.00,4150.18,97228.00,67,7821.00,11971.18
13305,"0316 S POPPLETON ST",124900.00,3082.53,3082.53,City,,
13306,"0330 S POPPLETON ST",157833.00,364.70,82699.00,562,3913.00,4277.70
13307,"0336 S POPPLETON ST",85333.00,2423.96,2423.96,City,,
13308,"0128 N PORT ST",115500.00,3055.12,3055.12,City,,
13309,"0223 N PORT ST",123200.00,3429.95,3429.95,City,,
13310,"0405 N PORT ST",90700.00,2610.02,50792.00,462,2902.00,5512.02
13313,"0515 N PORT ST",36000.00,1442.16,1442.16,City,,
13314,"0703 N PORT ST",10200.00,339.22,3600.00,64,0.00,339.22
13315,"0704 N PORT ST",25000.00,756.70,12000.00,288,400.00,1156.70
13316,"0710 N PORT ST",25000.00,1016.70,1016.70,City,,
13317,"0718 N PORT ST",25000.00,855.18,855.18,City,,
13319,"0725 N PORT ST",25000.00,756.70,9491.00,326,0.00,756.70
13320,"0813 N PORT ST",25000.00,552.70,12888.00,404,577.00,1129.70
13321,"0814 N PORT ST",25000.00,7449.77,7449.77,City,,
13322,"0911 N PORT ST",25000.00,855.18,855.18,City,,
13324,"0916 N PORT ST",2000.00,1942.66,1942.66,City,,
13325,"1303 N PORT ST",1000.00,238205.76,238205.76,City,,
13326,"1305 N PORT ST",1000.00,154982.17,154982.17,City,,
13327,"1321 N PORT ST",1000.00,138537.55,138537.55,City,,
13328,"1327 N PORT ST",1000.00,116637.27,116637.27,City,,
13329,"1508 N PORT ST",1000.00,72411.34,72411.34,City,,
13330,"1518 N PORT ST",5000.00,3587.36,3587.36,City,,
13331,"1600 N PORT ST",1000.00,176808.19,176808.19,City,,
13332,"1601 N PORT ST",4000.00,184811.79,184811.79,City,,
13333,"1602 N PORT ST",1000.00,166823.06,166823.06,City,,
13334,"1607 N PORT ST",4000.00,2144.58,2144.58,City,,
13335,"1610 N PORT ST",4000.00,129764.73,129764.73,City,,
13336,"1615 N PORT ST",4000.00,2115.30,2115.30,City,,
13337,"1619 N PORT ST",4000.00,3607.76,3607.76,City,,
13338,"1620 N PORT ST",11000.00,5745.27,5745.27,City,,
13339,"1634 N PORT ST",1000.00,54412.97,54412.97,City,,
13340,"1703 N PORT ST",4000.00,10967.72,10967.72,City,,
13341,"1704 N PORT ST",4000.00,113252.39,113252.39,City,,
13342,"1709 N PORT ST",11000.00,316.73,316.73,City,,
13343,"1710 N PORT ST",4000.00,4639.12,4639.12,City,,
13344,"1717 N PORT ST",4000.00,22982.60,22982.60,City,,
13345,"1718 N PORT ST",4000.00,18875.08,18875.08,City,,
13346,"1720 N PORT ST",4000.00,3082.28,3082.28,City,,
13347,"1728 N PORT ST",4000.00,688.41,688.41,City,,
13348,"1738 N PORT ST",4000.00,61816.54,61816.54,City,,
13349,"1803 N PORT ST",11000.00,316.73,316.73,City,,
13350,"1806 N PORT ST",4000.00,588.69,588.69,City,,
13351,"1810 N PORT ST",4000.00,48794.92,48794.92,City,,
13352,"1812 N PORT ST",4000.00,33041.54,33041.54,City,,
13353,"1815 N PORT ST",11000.00,1941.00,1941.00,City,,
13354,"1819 N PORT ST",4000.00,580.22,580.22,City,,
13355,"1823 N PORT ST",11000.00,616.73,616.73,City,,
13357,"1828 N PORT ST",11000.00,916.73,916.73,City,,
13358,"1830 N PORT ST",11000.00,682.80,682.80,City,,
13360,"0724 S PORT ST",193467.00,5468.82,5468.82,City,,
13362,"1614 PORTUGAL ST",140000.00,4000.60,91222.00,77,7044.00,11044.60
13363,"2013 PORTUGAL ST",112700.00,3230.52,78087.25,462,6601.00,9831.52
13364,"2025 PORTUGAL ST",132230.00,3887.20,85950.00,236,6611.00,10498.20
13365,"4703 POST ROAD",118067.00,2800.50,61394.84,462,2833.00,5633.50
13366,"3720-3730 POTEE ST",313033.00,19157.81,157379.72,300,6433.00,25590.81
13367,"3721 POTEE ST",498433.00,8523.50,269153.82,462,13956.00,22479.50
13368,"0513 N POTOMAC ST",13900.00,17840.85,17840.85,City,,
13369,"0520 N POTOMAC ST",48200.00,859.94,20388.00,404,221.00,1080.94
13370,"0601 N POTOMAC ST",51400.00,1414.06,1414.06,City,,
13371,"0623 N POTOMAC ST",45200.00,1066.01,1066.01,City,,
13372,"0624 N POTOMAC ST",50300.00,798.28,17000.00,64,0.00,798.28
13373,"1209 N POTOMAC ST",65800.00,1907.58,19993.00,320,0.00,1907.58
13374,"1213 N POTOMAC ST",66900.00,1938.64,21675.00,148,0.00,1938.64
13375,"1224 N POTOMAC ST",60800.00,1613.00,1613.00,City,,
13377,"1233 N POTOMAC ST",24500.00,8953.47,8953.47,City,,
13378,"1320 N POTOMAC ST",66600.00,6217.93,18999.00,119,0.00,6217.93
13379,"1324 N POTOMAC ST",66300.00,6240.13,6240.13,City,,
13381,"1405 N POTOMAC ST",80600.00,2074.00,32888.00,404,129.00,2203.00
13382,"1407 N POTOMAC ST",80100.00,2491.17,2491.17,City,,
13383,"1416 N POTOMAC ST",76500.00,2209.40,30288.00,404,0.00,2209.40
13384,"1420 N POTOMAC ST",78400.00,1599.86,1599.86,City,,
13385,"1430 N POTOMAC ST",25300.00,1317.40,1317.40,City,,
13386,"1505 N POTOMAC ST",24900.00,7048.18,7048.18,City,,
13387,"0110 S POTOMAC ST",229667.00,2286.79,139405.00,236,9507.00,11793.79
13388,"0600 S POTOMAC ST",186200.00,5196.77,5196.77,City,,
13389,"0700 S POTOMAC ST",384100.00,1088.28,255000.00,72,20272.00,21360.28
13390,"0817 S POTOMAC ST",184167.00,4624.81,4624.81,City,,
13392,"4217 POTTER ST",75600.00,2074.38,2074.38,City,,
13393,"4212 POWELL AVE",118300.00,6829.85,65065.00,462,3549.00,10378.85
13394,"4415 POWELL AVE",178933.00,4976.36,4976.36,City,,
13395,"4429 POWELL AVE",66800.00,477.21,34490.01,459,1554.00,2031.21
13396,"0811 POWERS ST",142300.00,1824.66,120000.00,310,12616.00,14440.66
13397,"0825 POWERS ST",142300.00,3761.70,3761.70,City,,
13398,"0853 POWERS ST",247000.00,2683.85,2683.85,City,,
13401,"3400 POWHATAN AVE",140300.00,4323.46,100001.00,329,8776.00,13099.46
